db_id	query	scaff	strand	coords	db	crossref_id	crossref_method	name	taxon_name	taxon_id	evalue	score	seqid	qcov	tcov
WP_458890246.1	WP_020634196.1	NZ_JBTLAR010000003.1	+	374294..376243	local_clustered	WP_458890246.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_054458775.1	1396	2.011e-19	921	17.3	98.2	67.2
WP_017560877.1	WP_020634196.1	NZ_JBTLBP010000004.1	-	118505..120454	local_clustered	WP_017560877.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_054459415.1	1396	2.011e-19	921	17.3	98.2	67.2
WP_017560876.1	WP_020634197.1	NZ_JBTLBP010000004.1	-	120451..122370	local_clustered	WP_017560876.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_054459415.1	1396	0.00002273	296	11.9	76.0	50.5
WP_017560876.1	WP_020634197.1	NZ_BAAIAZ010000013.1	+	20875..22794	local_clustered	WP_017560876.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_054766715.1	1396	0.00002273	296	11.9	76.0	50.5
WP_017560877.1	WP_020634196.1	NZ_BAAIAZ010000013.1	+	22791..24740	local_clustered	WP_017560877.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_054766715.1	1396	2.011e-19	921	17.3	98.2	67.2
WP_017560876.1	WP_020634197.1	NZ_BAAIAU010000012.1	+	51886..53805	local_clustered	WP_017560876.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_054766955.1	1396	0.00002273	296	11.9	76.0	50.5
WP_017560877.1	WP_020634196.1	NZ_BAAIAU010000012.1	+	53802..55751	local_clustered	WP_017560877.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_054766955.1	1396	2.011e-19	921	17.3	98.2	67.2
WP_236787847.1	WP_020634197.1	NZ_BAAIAT010000004.1	+	176037..177956	local_clustered	WP_236787847.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_054766975.1	1396	0.00002273	296	11.9	76.0	50.5
WP_236787845.1	WP_020634196.1	NZ_BAAIAT010000004.1	+	177953..179902	local_clustered	WP_236787845.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_054766975.1	1396	2.011e-19	921	17.3	98.2	67.2
WP_236787847.1	WP_020634197.1	NZ_BAAIAS010000003.1	+	175947..177866	local_clustered	WP_236787847.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_054766995.1	1396	0.00002273	296	11.9	76.0	50.5
WP_236787845.1	WP_020634196.1	NZ_BAAIAS010000003.1	+	177863..179812	local_clustered	WP_236787845.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_054766995.1	1396	2.011e-19	921	17.3	98.2	67.2
WP_048601941.1	WP_020634197.1	NZ_CVPE01000006.1	+	280516..281673	local_clustered	WP_048601941.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_001049895.1	1631346	0.0002647	254	11.8	53.900000000000006	59.699999999999996
WP_048601942.1	WP_020634196.1	NZ_CVPE01000006.1	+	281689..282969	local_clustered	WP_048601942.1	local_clustered	YcaO-like family protein	GCF_001049895.1	1631346	2.455e-20	960	19.3	89.8	93.4
WP_048560164.1	WP_020634196.1	NZ_NVPQ01000017.1	-	85756..86829	local_clustered	WP_048560164.1	local_clustered	YcaO-like family protein	GCF_002550225.1	1890302	1.237e-9	503	11.3	90.7	93.0
WP_048560165.1	WP_020634196.1	NZ_NVPQ01000017.1	-	86853..87884	local_clustered	WP_048560165.1	local_clustered	YcaO-like family protein	GCF_002550225.1	1890302	5.027e-9	477	10.3	86.7	90.10000000000001
WP_088057209.1	WP_020634197.1	NZ_NVPQ01000017.1	-	88683..89573	local_clustered	WP_088057209.1	local_clustered	McbB family protein	GCF_002550225.1	1890302	0.000852	234	7.1	68.89999999999999	73.3
WP_088057209.1	WP_020634197.1	NZ_NVGQ01000026.1	+	42883..43773	local_clustered	WP_088057209.1	local_clustered	McbB family protein	GCF_002569715.1	1890302	0.000852	234	7.1	68.89999999999999	73.3
WP_048560165.1	WP_020634196.1	NZ_NVGQ01000026.1	+	44572..45603	local_clustered	WP_048560165.1	local_clustered	YcaO-like family protein	GCF_002569715.1	1890302	5.027e-9	477	10.3	86.7	90.10000000000001
WP_048560164.1	WP_020634196.1	NZ_NVGQ01000026.1	+	45627..46700	local_clustered	WP_048560164.1	local_clustered	YcaO-like family protein	GCF_002569715.1	1890302	1.237e-9	503	11.3	90.7	93.0
WP_197229427.1	WP_020634196.1	NZ_LDGX01000034.1	-	108243..109334	local_clustered	WP_197229427.1	local_clustered	YcaO-like family protein	GCF_015845075.1	1890302	1.237e-9	503	11.3	90.7	93.0
WP_197229428.1	WP_020634196.1	NZ_LDGX01000034.1	-	109340..110359	local_clustered	WP_197229428.1	local_clustered	YcaO-like family protein	GCF_015845075.1	1890302	5.027e-9	477	10.3	86.7	90.10000000000001
WP_088057209.1	WP_020634197.1	NZ_LDGX01000034.1	-	111170..112060	local_clustered	WP_088057209.1	local_clustered	McbB family protein	GCF_015845075.1	1890302	0.000852	234	7.1	68.89999999999999	73.3
WP_088057209.1	WP_020634197.1	NZ_JAUCFN010000002.1	+	352739..353629	local_clustered	WP_088057209.1	local_clustered	McbB family protein	GCF_030348415.1	1890302	0.000852	234	7.1	68.89999999999999	73.3
WP_048560165.1	WP_020634196.1	NZ_JAUCFN010000002.1	+	354428..355459	local_clustered	WP_048560165.1	local_clustered	YcaO-like family protein	GCF_030348415.1	1890302	5.027e-9	477	10.3	86.7	90.10000000000001
WP_048560164.1	WP_020634196.1	NZ_JAUCFN010000002.1	+	355483..356556	local_clustered	WP_048560164.1	local_clustered	YcaO-like family protein	GCF_030348415.1	1890302	1.237e-9	503	11.3	90.7	93.0
WP_048560164.1	WP_020634196.1	NZ_JAZDWG010000001.1	-	5023050..5024123	local_clustered	WP_048560164.1	local_clustered	YcaO-like family protein	GCF_036350675.1	1890302	1.237e-9	503	11.3	90.7	93.0
WP_048560165.1	WP_020634196.1	NZ_JAZDWG010000001.1	-	5024147..5025178	local_clustered	WP_048560165.1	local_clustered	YcaO-like family protein	GCF_036350675.1	1890302	5.027e-9	477	10.3	86.7	90.10000000000001
WP_088057209.1	WP_020634197.1	NZ_JAZDWG010000001.1	-	5025977..5026867	local_clustered	WP_088057209.1	local_clustered	McbB family protein	GCF_036350675.1	1890302	0.000852	234	7.1	68.89999999999999	73.3
WP_048560164.1	WP_020634196.1	NZ_JBCMHN010000004.1	-	165653..166726	local_clustered	WP_048560164.1	local_clustered	YcaO-like family protein	GCF_050456545.1	1890302	1.237e-9	503	11.3	90.7	93.0
WP_048560165.1	WP_020634196.1	NZ_JBCMHN010000004.1	-	166750..167781	local_clustered	WP_048560165.1	local_clustered	YcaO-like family protein	GCF_050456545.1	1890302	5.027e-9	477	10.3	86.7	90.10000000000001
WP_088057209.1	WP_020634197.1	NZ_JBCMHN010000004.1	-	168580..169470	local_clustered	WP_088057209.1	local_clustered	McbB family protein	GCF_050456545.1	1890302	0.000852	234	7.1	68.89999999999999	73.3
WP_088057209.1	WP_020634197.1	NZ_FMJO01000013.1	+	42900..43790	local_clustered	WP_088057209.1	local_clustered	McbB family protein	GCF_900094855.1	1890302	0.000852	234	7.1	68.89999999999999	73.3
WP_048560165.1	WP_020634196.1	NZ_FMJO01000013.1	+	44589..45620	local_clustered	WP_048560165.1	local_clustered	YcaO-like family protein	GCF_900094855.1	1890302	5.027e-9	477	10.3	86.7	90.10000000000001
WP_048560164.1	WP_020634196.1	NZ_FMJO01000013.1	+	45644..46717	local_clustered	WP_048560164.1	local_clustered	YcaO-like family protein	GCF_900094855.1	1890302	1.237e-9	503	11.3	90.7	93.0
WP_335706362.1	WP_020634196.1	NZ_JBALOQ010000068.1	-	32183..33610	local_clustered	WP_335706362.1	local_clustered	YcaO-like family protein	GCF_036962705.1	3122960	1.053e-19	933	18.3	92.7	94.1
WP_335706367.1	WP_020634197.1	NZ_JBALOQ010000068.1	+	37480..38268	local_clustered	WP_335706367.1	local_clustered	class I SAM-dependent methyltransferase	GCF_036962705.1	3122960	0.00006509	278	11.4	57.099999999999994	76.0
WP_335491148.1	WP_020634193.1	NZ_JBALNQ010000037.1	-	96964..97827	local_clustered	WP_335491148.1	local_clustered	SDR family oxidoreductase	GCF_036961885.1	86668	0.00004524	276	10.8	88.3	69.0
WP_335491155.1	WP_020634196.1	NZ_JBALNQ010000037.1	-	100290..102236	local_clustered	WP_335491155.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_036961885.1	86668	9.976e-20	934	19.4	98.2	68.0
WP_335419782.1	WP_020634193.1	NZ_JBALOO010000100.1	-	14261..15124	local_clustered	WP_335419782.1	local_clustered	SDR family oxidoreductase	GCF_036962645.1	86668	0.00004524	276	10.8	88.3	69.0
WP_420489575.1	WP_020634196.1	NZ_JBALOO010000100.1	-	17587..19521	local_clustered	WP_420489575.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_036962645.1	86668	9.976e-20	934	19.4	98.2	68.0
WP_232288807.1	WP_020634197.1	NZ_CM000726.1	+	5127346..5128286	local_clustered	WP_232288807.1	local_clustered	hypothetical protein	GCF_000161115.1	526978	0.0005035	243	8.2	58.8	63.800000000000004
WP_001031656.1	WP_020634196.1	NZ_CM000726.1	+	5129126..5131108	local_clustered	WP_001031656.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_000161115.1	526978	2.204e-20	962	19.0	96.5	65.8
WP_155113490.1	WP_020634193.1	NZ_WMIB01000021.1	+	25154..26038	local_clustered	WP_155113490.1	local_clustered	TIGR01777 family oxidoreductase	GCF_009711125.1	1491830	0.000105	262	12.2	94.3	80.60000000000001
WP_155113495.1	WP_020634196.1	NZ_WMIB01000021.1	+	30522..32435	local_clustered	WP_155113495.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_009711125.1	1491830	6.48e-20	942	19.9	98.9	69.5
WP_449305955.1	WP_020634197.1	NZ_JBSEDV010000023.1	+	35617..37287	local_clustered	WP_449305955.1	local_clustered	hypothetical protein	GCF_053570885.1	1404	0.0003344	250	9.5	85.0	61.5
WP_449305956.1	WP_020634196.1	NZ_JBSEDV010000023.1	+	37287..39266	local_clustered	WP_449305956.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_053570885.1	1404	3.393e-20	954	17.6	97.1	65.10000000000001
WP_430137041.1	WP_020634196.1	NZ_JBCNAD010000029.1	-	96842..98782	local_clustered	WP_430137041.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_050477905.1	363869	3.639e-19	910	19.5	96.89999999999999	68.60000000000001
WP_430137044.1	WP_020634197.1	NZ_JBCNAD010000029.1	-	98782..100719	local_clustered	WP_430137044.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_050477905.1	363869	0.00002708	293	11.4	94.6	64.5
WP_016126704.1	WP_020634196.1	NZ_CM000742.1	-	1121139..1123088	local_clustered	WP_016126704.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_000003925.1	526997	1.455e-19	927	18.3	98.2	67.10000000000001
WP_002168868.1	WP_020634197.1	NZ_CM000742.1	-	1123085..1125004	local_clustered	WP_002168868.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_000003925.1	526997	0.00008223	274	10.6	78.2	52.400000000000006
WP_002168868.1	WP_020634197.1	NZ_LABT01000038.1	+	466397..468316	local_clustered	WP_002168868.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_001044935.1	1405	0.00008223	274	10.6	78.2	52.400000000000006
WP_016126704.1	WP_020634196.1	NZ_LABT01000038.1	+	468313..470262	local_clustered	WP_016126704.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_001044935.1	1405	1.455e-19	927	18.3	98.2	67.10000000000001
WP_002166126.1	WP_020634196.1	NZ_CM000719.1	-	1154691..1156640	local_clustered	WP_002166126.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_000160975.1	1405	1.455e-19	927	18.3	98.2	67.10000000000001
WP_002166125.1	WP_020634197.1	NZ_CM000719.1	-	1156637..1158556	local_clustered	WP_002166125.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_000160975.1	1405	0.00008223	274	10.6	78.2	52.400000000000006
WP_033706550.1	WP_020634196.1	NZ_CM000737.1	-	1148953..1150902	local_clustered	WP_033706550.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_000161335.1	1405	1.455e-19	927	18.3	98.2	67.10000000000001
WP_033706551.1	WP_020634197.1	NZ_CM000737.1	-	1150899..1152818	local_clustered	WP_033706551.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_000161335.1	1405	0.00008223	274	10.6	78.2	52.400000000000006
WP_016101526.1	WP_020634197.1	NZ_KB976279.1	+	359003..360922	local_clustered	WP_016101526.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_000399145.1	1053224	0.00008223	274	10.6	78.2	52.400000000000006
WP_012260565.1	WP_020634196.1	NZ_KB976279.1	+	360919..362868	local_clustered	WP_012260565.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_000399145.1	1053224	1.455e-19	927	18.3	98.2	67.10000000000001
WP_002158825.1	WP_020634196.1	NZ_KB976439.1	-	40695..42644	local_clustered	WP_002158825.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_000399245.1	1053218	1.455e-19	927	18.3	98.2	67.10000000000001
WP_002158824.1	WP_020634197.1	NZ_KB976439.1	-	42641..44560	local_clustered	WP_002158824.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_000399245.1	1053218	0.00008223	274	10.6	78.2	52.400000000000006
WP_012260565.1	WP_020634196.1	NZ_KB976677.1	-	496785..498734	local_clustered	WP_012260565.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_000399425.1	1053236	1.455e-19	927	18.3	98.2	67.10000000000001
WP_016101526.1	WP_020634197.1	NZ_KB976677.1	-	498731..500650	local_clustered	WP_016101526.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_000399425.1	1053236	0.00008223	274	10.6	78.2	52.400000000000006
WP_016104213.1	WP_020634196.1	NZ_KB976798.1	-	256605..258554	local_clustered	WP_016104213.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_000399525.1	1053231	1.455e-19	927	18.3	98.2	67.10000000000001
WP_016104214.1	WP_020634197.1	NZ_KB976798.1	-	258551..260470	local_clustered	WP_016104214.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_000399525.1	1053231	0.00008223	274	10.6	78.2	52.400000000000006
WP_002158824.1	WP_020634197.1	NZ_JH792113.1	+	1089289..1091208	local_clustered	WP_002158824.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_000291155.1	1053219	0.00008223	274	10.6	78.2	52.400000000000006
WP_002158825.1	WP_020634196.1	NZ_JH792113.1	+	1091205..1093154	local_clustered	WP_002158825.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_000291155.1	1053219	1.455e-19	927	18.3	98.2	67.10000000000001
WP_002201329.1	WP_020634197.1	NZ_JH791996.1	+	3862168..3864087	local_clustered	WP_002201329.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_000291295.1	1053189	0.00008223	274	10.6	78.2	52.400000000000006
WP_002201330.1	WP_020634196.1	NZ_JH791996.1	+	3864084..3866033	local_clustered	WP_002201330.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_000291295.1	1053189	1.455e-19	927	18.3	98.2	67.10000000000001
WP_002126028.1	WP_020634197.1	NZ_JH791991.1	+	4183407..4185326	local_clustered	WP_002126028.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_000291315.1	1405	0.00008223	274	10.6	78.2	52.400000000000006
WP_002126027.1	WP_020634196.1	NZ_JH791991.1	+	4185323..4187272	local_clustered	WP_002126027.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_000291315.1	1405	1.455e-19	927	18.3	98.2	67.10000000000001
WP_002126027.1	WP_020634196.1	NZ_JH792011.1	-	1123590..1125539	local_clustered	WP_002126027.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_000291335.1	1405	1.455e-19	927	18.3	98.2	67.10000000000001
WP_002126028.1	WP_020634197.1	NZ_JH792011.1	-	1125536..1127455	local_clustered	WP_002126028.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_000291335.1	1405	0.00008223	274	10.6	78.2	52.400000000000006
WP_002202728.1	WP_020634197.1	NZ_JH804629.1	+	1011170..1013089	local_clustered	WP_002202728.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_000293545.1	1053193	0.00008223	274	10.6	78.2	52.400000000000006
WP_002202729.1	WP_020634196.1	NZ_JH804629.1	+	1013086..1015035	local_clustered	WP_002202729.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_000293545.1	1053193	1.455e-19	927	18.3	98.2	67.10000000000001
WP_002126027.1	WP_020634196.1	NZ_JH804642.1	-	1134148..1136097	local_clustered	WP_002126027.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_000293605.1	1405	1.455e-19	927	18.3	98.2	67.10000000000001
WP_002126028.1	WP_020634197.1	NZ_JH804642.1	-	1136094..1138013	local_clustered	WP_002126028.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_000293605.1	1405	0.00008223	274	10.6	78.2	52.400000000000006
WP_002135041.1	WP_020634196.1	NZ_JH804672.1	-	699327..701276	local_clustered	WP_002135041.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_000293705.1	1053201	1.455e-19	927	18.3	98.2	67.10000000000001
WP_002135043.1	WP_020634197.1	NZ_JH804672.1	-	701273..703192	local_clustered	WP_002135043.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_000293705.1	1053201	0.00008223	274	10.6	78.2	52.400000000000006
WP_044437842.1	WP_020634196.1	NZ_JYFS01000003.1	-	114903..116852	local_clustered	WP_044437842.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_000931375.1	1405	1.455e-19	927	18.3	98.2	67.10000000000001
WP_044437844.1	WP_020634197.1	NZ_JYFS01000003.1	-	116849..118768	local_clustered	WP_044437844.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_000931375.1	1405	0.00008223	274	10.6	78.2	52.400000000000006
WP_002186383.1	WP_020634197.1	NZ_JH791837.1	+	4063477..4065396	local_clustered	WP_002186383.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_000290695.1	1405	0.00008223	274	10.6	78.2	52.400000000000006
WP_002186384.1	WP_020634196.1	NZ_JH791837.1	+	4065393..4067342	local_clustered	WP_002186384.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_000290695.1	1405	1.455e-19	927	18.3	98.2	67.10000000000001
WP_002168868.1	WP_020634197.1	NZ_JH792251.1	+	4020570..4022489	local_clustered	WP_002168868.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_000290895.1	1405	0.00008223	274	10.6	78.2	52.400000000000006
WP_002168869.1	WP_020634196.1	NZ_JH792251.1	+	4022486..4024435	local_clustered	WP_002168869.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_000290895.1	1405	1.455e-19	927	18.3	98.2	67.10000000000001
WP_002166125.1	WP_020634197.1	NZ_JH792310.1	+	3524525..3526444	local_clustered	WP_002166125.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_000290915.1	1053226	0.00008223	274	10.6	78.2	52.400000000000006
WP_002166126.1	WP_020634196.1	NZ_JH792310.1	+	3526441..3528390	local_clustered	WP_002166126.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_000290915.1	1053226	1.455e-19	927	18.3	98.2	67.10000000000001
WP_002086902.1	WP_020634196.1	NZ_KE150044.1	-	476309..478258	local_clustered	WP_002086902.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_000290975.2	718224	1.455e-19	927	18.3	98.2	67.10000000000001
WP_002086901.1	WP_020634197.1	NZ_KE150044.1	-	478255..480174	local_clustered	WP_002086901.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_000290975.2	718224	0.00008223	274	10.6	78.2	52.400000000000006
WP_002149729.1	WP_020634197.1	NZ_JH792148.1	+	4133701..4135620	local_clustered	WP_002149729.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_000291075.1	1053206	0.00008223	274	10.6	78.2	52.400000000000006
WP_002149730.1	WP_020634196.1	NZ_JH792148.1	+	4135617..4137566	local_clustered	WP_002149730.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_000291075.1	1053206	1.455e-19	927	18.3	98.2	67.10000000000001
WP_002168868.1	WP_020634197.1	NZ_BAUY01000046.1	+	66366..68285	local_clustered	WP_002168868.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_000513155.1	1220585	0.00008223	274	10.6	78.2	52.400000000000006
WP_033708900.1	WP_020634196.1	NZ_BAUY01000046.1	+	68282..70231	local_clustered	WP_033708900.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_000513155.1	1220585	1.455e-19	927	18.3	98.2	67.10000000000001
WP_033730641.1	WP_020634197.1	NZ_ASPY01000059.1	+	130755..132674	local_clustered	WP_033730641.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_000517985.1	1227358	0.00008223	274	10.6	78.2	52.400000000000006
WP_033730642.1	WP_020634196.1	NZ_ASPY01000059.1	+	132671..134620	local_clustered	WP_033730642.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_000517985.1	1227358	1.455e-19	927	18.3	98.2	67.10000000000001
WP_016094522.1	WP_020634197.1	NZ_KB976125.1	+	1024100..1026019	local_clustered	WP_016094522.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_000398965.1	1053205	0.00008223	274	10.6	78.2	52.400000000000006
WP_016094523.1	WP_020634196.1	NZ_KB976125.1	+	1026016..1027965	local_clustered	WP_016094523.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_000398965.1	1053205	1.455e-19	927	18.3	98.2	67.10000000000001
WP_016093041.1	WP_020634197.1	NZ_KB976153.1	+	1219434..1221353	local_clustered	WP_016093041.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_000398985.1	1053204	0.00008223	274	10.6	78.2	52.400000000000006
WP_016093042.1	WP_020634196.1	NZ_KB976153.1	+	1221350..1223299	local_clustered	WP_016093042.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_000398985.1	1053204	1.455e-19	927	18.3	98.2	67.10000000000001
WP_016126704.1	WP_020634196.1	NZ_KB976196.1	-	1126193..1128142	local_clustered	WP_016126704.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_000399045.1	1405	1.455e-19	927	18.3	98.2	67.10000000000001
WP_002168868.1	WP_020634197.1	NZ_KB976196.1	-	1128139..1130058	local_clustered	WP_002168868.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_000399045.1	1405	0.00008223	274	10.6	78.2	52.400000000000006
WP_060751878.1	WP_020634197.1	NZ_LRPH01000096.1	+	13934..15853	local_clustered	WP_060751878.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_001541985.1	1405	0.00008223	274	10.6	78.2	52.400000000000006
WP_060751879.1	WP_020634196.1	NZ_LRPH01000096.1	+	15850..17799	local_clustered	WP_060751879.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_001541985.1	1405	1.455e-19	927	18.3	98.2	67.10000000000001
WP_059037493.1	WP_020634197.1	NZ_LLWA01000032.1	+	48144..50063	local_clustered	WP_059037493.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_001484805.1	1405	0.00008223	274	10.6	78.2	52.400000000000006
WP_016126704.1	WP_020634196.1	NZ_LLWA01000032.1	+	50060..52009	local_clustered	WP_016126704.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_001484805.1	1405	1.455e-19	927	18.3	98.2	67.10000000000001
WP_002168868.1	WP_020634197.1	NZ_CP009746.1	+	3546041..3547960	local_clustered	WP_002168868.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_000775975.1	1405	0.00008223	274	10.6	78.2	52.400000000000006
WP_033708900.1	WP_020634196.1	NZ_CP009746.1	+	3547957..3549906	local_clustered	WP_033708900.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_000775975.1	1405	1.455e-19	927	18.3	98.2	67.10000000000001
WP_012260565.1	WP_020634196.1	NC_010184.1	-	1231816..1233765	local_clustered	WP_012260565.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_000018825.1	315730	1.455e-19	927	18.3	98.2	67.10000000000001
WP_002140888.1	WP_020634197.1	NC_010184.1	-	1233762..1235681	local_clustered	WP_002140888.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_000018825.1	315730	0.00008223	274	10.6	78.2	52.400000000000006
WP_002126028.1	WP_020634197.1	NZ_LJKG01000058.1	+	475200..477119	local_clustered	WP_002126028.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_001619505.1	1405	0.00008223	274	10.6	78.2	52.400000000000006
WP_002126027.1	WP_020634196.1	NZ_LJKG01000058.1	+	477116..479065	local_clustered	WP_002126027.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_001619505.1	1405	1.455e-19	927	18.3	98.2	67.10000000000001
WP_002168868.1	WP_020634197.1	NZ_CP009692.1	+	4491701..4493620	local_clustered	WP_002168868.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_000832605.1	1405	0.00008223	274	10.6	78.2	52.400000000000006
WP_016126704.1	WP_020634196.1	NZ_CP009692.1	+	4493617..4495566	local_clustered	WP_016126704.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_000832605.1	1405	1.455e-19	927	18.3	98.2	67.10000000000001
WP_071744697.1	WP_020634196.1	NZ_MACH01000054.1	-	70570..72519	local_clustered	WP_071744697.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_001884065.1	2026192	1.455e-19	927	18.3	98.2	67.10000000000001
WP_071744698.1	WP_020634197.1	NZ_MACH01000054.1	-	72516..74435	local_clustered	WP_071744698.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_001884065.1	2026192	0.00008223	274	10.6	78.2	52.400000000000006
WP_078173288.1	WP_020634197.1	NZ_MUAG01000003.1	+	115865..117784	local_clustered	WP_078173288.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_002014485.1	1396	0.00008223	274	10.6	78.2	52.400000000000006
WP_002158825.1	WP_020634196.1	NZ_MUAG01000003.1	+	117781..119730	local_clustered	WP_002158825.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_002014485.1	1396	1.455e-19	927	18.3	98.2	67.10000000000001
WP_078202974.1	WP_020634196.1	NZ_MUAH01000001.1	-	238795..240744	local_clustered	WP_078202974.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_002014505.1	1405	1.455e-19	927	18.3	98.2	67.10000000000001
WP_078202975.1	WP_020634197.1	NZ_MUAH01000001.1	-	240741..242660	local_clustered	WP_078202975.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_002014505.1	1405	0.00008223	274	10.6	78.2	52.400000000000006
WP_078175523.1	WP_020634196.1	NZ_MUAI01000002.1	-	88467..90416	local_clustered	WP_078175523.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_002014535.1	1405	1.455e-19	927	18.3	98.2	67.10000000000001
WP_078175525.1	WP_020634197.1	NZ_MUAI01000002.1	-	90413..92332	local_clustered	WP_078175525.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_002014535.1	1405	0.00008223	274	10.6	78.2	52.400000000000006
WP_078179013.1	WP_020634197.1	NZ_MUAK01000117.1	+	4772..6691	local_clustered	WP_078179013.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_002014545.1	1405	0.00008223	274	10.6	78.2	52.400000000000006
